author,programming_language,hash,repo_url,severity,cvss2_integrity_impact,cvss3_integrity_impact,impact_score
Pádraig Brady,Python,9d2ea970422591f8cdc394001be9a2deca499a5f,https://github.com/openstack/nova,MEDIUM,NONE,,
Clay Fouts,Perl,8ea6f7bc37d05a9ec25b5afbea011cf9de5f1e49,https://github.com/liblime/LibLime-Koha,MEDIUM,NONE,,
Michał Gołębiowski-Owczarek,JavaScript,753d591aea698e57d6db58c9f722cd0808619b1b,https://github.com/jquery/jquery,MEDIUM,PARTIAL,LOW,2.7
Niko Sams,PHP,59f81ea6bd8ef96c04a706a3ca453cd656284faa,https://github.com/koala-framework/koala-framework,MEDIUM,PARTIAL,LOW,2.7
Alexey Sokolov,C++,2bd410ee5570cea127233f1133ea22f25174eb28,https://github.com/znc/znc,MEDIUM,NONE,,
Alexey Sokolov,C++,a7bfbd93812950b7444841431e8e297e62cb524e,https://github.com/znc/znc,MEDIUM,PARTIAL,HIGH,3.6
Alexey Sokolov,C++,d22fef8620cdd87490754f607e7153979731c69d,https://github.com/znc/znc,MEDIUM,PARTIAL,HIGH,3.6
Alexey Sokolov,C++,a4a5aeeb17d32937d8c7d743dae9a4cc755ce773,https://github.com/znc/znc,MEDIUM,NONE,NONE,1.4
Alexey Sokolov,C++,8de9e376ce531fe7f3c8b0aa4876d15b479b7311,https://github.com/znc/znc,MEDIUM,PARTIAL,HIGH,5.9
Alexey Sokolov,C++,d229761821da38d984a9e4098ad96842490dc001,https://github.com/znc/znc,LOW,NONE,NONE,3.6
Alexey Sokolov,C++,2390ad111bde16a78c98ac44572090b33c3bd2d8,https://github.com/znc/znc,LOW,NONE,NONE,3.6
Daniel Stenberg,C,75ca568fa1c19de4c5358fed246686de8467c238,https://github.com/bagder/curl,HIGH,PARTIAL,,
YAMADA Yasuharu,C,2eb8dcf26cb37f09cffe26909a646e702dbcab66,https://github.com/bagder/curl,MEDIUM,NONE,,
Daniel Stenberg,C,192c4f788d48f82c03e9cef40013f34370e90737,https://github.com/bagder/curl,MEDIUM,PARTIAL,,
Juan Ramón,PHP,a40b76695994442644e46e1b776d79660500566a,https://github.com/osclass/OSClass,MEDIUM,PARTIAL,,
Juan Ramón,PHP,1e7626f4e1a26371480989c0b937f107ea9a6d4b,https://github.com/osclass/OSClass,MEDIUM,PARTIAL,,
Lukáš Lalinský,C++,77d61c6eca4d08b9b025738acf6b926cc750db23,https://github.com/taglib/taglib,MEDIUM,NONE,,
Lukáš Lalinský,C++,dcdf4fd954e3213c355746fa15b7480461972308,https://github.com/taglib/taglib,MEDIUM,NONE,,
Frank Lai,C++,b3646a07348ffa276ea41a9dae03ddc63ea6c532,https://github.com/taglib/taglib,MEDIUM,NONE,,
Stephen F. Booth,C++,cb9f07d9dcd791b63e622da43f7b232adaec0a9a,https://github.com/taglib/taglib,MEDIUM,PARTIAL,HIGH,5.9
Frederik Heyninck,PHP,a9986b86c53de0582248b39605660fbba0c21a29,https://github.com/forkcms/forkcms,MEDIUM,NONE,,
Frederik Heyninck,PHP,df75e0797a6540c4d656969a2e7df7689603b2cf,https://github.com/forkcms/forkcms,MEDIUM,PARTIAL,,
Bauffman,PHP,8fa74dd3e2e32723cd121177dce6aeac37e29df6,https://github.com/forkcms/forkcms,MEDIUM,PARTIAL,,
Bauffman,PHP,c8ec9c58a6b3c46cdd924532c1de99bcda6072ed,https://github.com/forkcms/forkcms,MEDIUM,PARTIAL,,
Bauffman,PHP,d65c083adc91c88d21bd9a0df4c2688df634c6ff,https://github.com/forkcms/forkcms,MEDIUM,PARTIAL,,
mlitn,PHP,995220182068518e89019a265d113518f6566407,https://github.com/forkcms/forkcms,MEDIUM,PARTIAL,,
mlitn,PHP,1269fe8b3813c7b7d5552a2b88bc2e7bd4d0c1f9,https://github.com/forkcms/forkcms,MEDIUM,PARTIAL,,
jelmersnoeck,PHP,641e27bf1e9a7e320d6856399a7c274934bb351e,https://github.com/forkcms/forkcms,MEDIUM,PARTIAL,,
Jelmer Prins,PHP,7a12046a67ae5d8cf04face3ee75e55f03a1a608,https://github.com/forkcms/forkcms,MEDIUM,PARTIAL,HIGH,3.6
Jelmer Prins,PHP,6aca30e10b4181534f73f96d6e2ebeb45ec15069,https://github.com/forkcms/forkcms,MEDIUM,PARTIAL,HIGH,5.9
Jelmer Prins,PHP,981730f1a3d59b423ca903b1f4bf79b848a1766e,https://github.com/forkcms/forkcms,LOW,PARTIAL,LOW,2.7
woutersioen,PHP,4a7814762adf4f56f932d95146c7e4126d872114,https://github.com/forkcms/forkcms,MEDIUM,PARTIAL,LOW,2.7
Christos Zoulas,C,1859fdb4e67c49c463c4e0078054335cd46ba295,https://github.com/glensc/file,MEDIUM,NONE,,
Christos Zoulas,C,1aec04dbf8a24b8a6ba64c4f74efa0628e36db0b,https://github.com/glensc/file,MEDIUM,NONE,,
André R,PHP,58854564c7b8672090c25c4b1677d08620d870f2,https://github.com/ezsystems/ezjscore,LOW,PARTIAL,,
Attila Molnar,C++,6058483d9fbc1b904d5ae7cfea47bfcde5c5b559,https://github.com/inspircd/inspircd,HIGH,NONE,NONE,4.0
Adam,C++,74fafb7f11b06747f69f182ad5e3769b665eea7a,https://github.com/inspircd/inspircd,MEDIUM,NONE,NONE,3.6
Peter Powell,C++,7b47de3c194f239c5fea09a0e49696c9af017d51,https://github.com/inspircd/inspircd,MEDIUM,NONE,NONE,3.6
Peter Powell,C++,8745660fcdac7c1b80c94cfc0ff60928cd4dd4b7,https://github.com/inspircd/inspircd,MEDIUM,NONE,NONE,3.6
Sadie Powell,C++,4350a11c663b0d75f8119743bffb7736d87abd4d,https://github.com/inspircd/inspircd,MEDIUM,NONE,NONE,1.4
Adam,C++,ed28c1ba666b39581adb860bf51cdde43c84cc89,https://github.com/inspircd/inspircd,HIGH,PARTIAL,HIGH,5.9
Pieter Wuille,C++,a206b0ea12eb4606b93323268fc81a4f1f952531,https://github.com/sipa/bitcoin,MEDIUM,NONE,,
Paul McMillan,Python,041b1c44c7d6cf5429505067c32f8f35166a8bab,https://github.com/openstack/horizon,MEDIUM,PARTIAL,,
Andreas Gohr,PHP,ff71173477e54774b5571015d49d944f51cb8a26,https://github.com/splitbrain/dokuwiki,MEDIUM,PARTIAL,,
Andreas Gohr,PHP,238b8e878ad48f370903465192b57c2072f65d86,https://github.com/splitbrain/dokuwiki,HIGH,COMPLETE,HIGH,6.0
Mikel Lindsaar,Ruby,39b590ddb08f90ddbe445837359a2c8843e533d0,https://github.com/mikel/mail,HIGH,PARTIAL,,
Mikel Lindsaar,Ruby,29aca25218e4c82991400eb9b0c933626aefc98f,https://github.com/mikel/mail,MEDIUM,NONE,,
Conrad Irwin,Ruby,72befdc4dab3e6e288ce226a7da2aa474cf5be83,https://github.com/mikel/mail,MEDIUM,PARTIAL,LOW,2.7
Keith Winstein,C++,9791768705528e911bfca6c4d8aa88139035060e,https://github.com/keithw/mosh,MEDIUM,NONE,,
Legrandin,Python,9f912f13df99ad3421eff360d6a62d7dbec755c2,https://github.com/Legrandin/pycrypto,MEDIUM,PARTIAL,,
Adam Langley,Go,9294fa2749ffee7edbbb817a0ef9fe633136fa9c,https://github.com/golang/go,MEDIUM,NONE,NONE,3.6
Filippo Valsorda,Go,d95ca9138026cbe40e0857d76a81a16d03230871,https://github.com/golang/go,MEDIUM,PARTIAL,LOW,2.5
Brad Fitzpatrick,Go,117ddcb83d7f42d6aa72241240af99ded81118e9,https://github.com/golang/go,HIGH,PARTIAL,HIGH,5.9
Brad Fitzpatrick,Go,300d9a21583e7cf0149a778a0611e76ff7c6680f,https://github.com/golang/go,HIGH,PARTIAL,HIGH,5.9
Xi Wang,C,e10c1eb9908c2774c16b3148b30d2f3823d66a9a,https://github.com/ivmai/bdwgc,MEDIUM,PARTIAL,,
Xi Wang,C,be9df82919960214ee4b9d3313523bff44fd99e1,https://github.com/ivmai/bdwgc,MEDIUM,PARTIAL,,
Ivan Maidanski,C,6a93f8e5bcad22137f41b6c60a1c7384baaec2b3,https://github.com/ivmai/bdwgc,MEDIUM,PARTIAL,,
Hans Boehm,C,83231d0ab5ed60015797c3d1ad9056295ac3b2bb,https://github.com/ivmai/bdwgc,MEDIUM,PARTIAL,,
Xi Wang,C,7f5aa4f35e23fd37425b3a5041737cdf58f87385,https://github.com/android/platform_bionic,MEDIUM,PARTIAL,,
Xi Wang,C,2965eca30c408c13473c4146a9d47d547d288db1,https://github.com/ned14/nedmalloc,MEDIUM,PARTIAL,,
Xi Wang,C,1a759756639ab7543b650a10c2d77a0ffc7a2000,https://github.com/ned14/nedmalloc,MEDIUM,PARTIAL,,
Chris St. Pierre,Python,a524967e8d5c4c22e49cd619aed20c87a316c0be,https://github.com/Bcfg2/bcfg2,HIGH,COMPLETE,,
Nick Lewis,Ruby,ab9150baa1b738467a33b01df1d90e076253fbbd,https://github.com/puppetlabs/puppet,LOW,NONE,,
Patrick Carlisle,Ruby,10f6cb8969b4d5a933b333ecb01ce3696b1d57d4,https://github.com/puppetlabs/puppet,MEDIUM,NONE,,
Patrick Carlisle,Ruby,f3419620b42080dad3b0be14470b20a972f13c50,https://github.com/puppetlabs/puppet,MEDIUM,PARTIAL,,
Patrick Carlisle,Ruby,fd44bf5e6d0d360f6a493d663b653c121fa83c3f,https://github.com/puppetlabs/puppet,LOW,NONE,,
Patrick Carlisle,Ruby,d80478208d79a3e6d6cb1fbc525e24817fe8c4c6,https://github.com/puppetlabs/puppet,LOW,NONE,,
Dolph Mathews,Python,c13d0ba606f7b2bdc609a7f388334e5efec3f3aa,https://github.com/openstack/keystone,MEDIUM,PARTIAL,,
Vishvananda Ishaya,Python,9d68b40cb9ea818c48152e6c712ff41586ad9653,https://github.com/openstack/keystone,LOW,PARTIAL,,
Dolph Mathews,Python,38c7e46a640a94da4da89a39a5a1ea9c081f1eb5,https://github.com/openstack/keystone,MEDIUM,PARTIAL,,
Derek Higgins,Python,a67b24878a6156eab17b9098fa649f0279256f5d,https://github.com/openstack/keystone,MEDIUM,PARTIAL,,
Derek Higgins,Python,628149b3dc6b58b91fd08e6ca8d91c728ccb8626,https://github.com/openstack/keystone,MEDIUM,PARTIAL,,
Dolph Mathews,Python,1d146f5c32e58a73a677d308370f147a3271c2cb,https://github.com/openstack/keystone,HIGH,PARTIAL,,
Dolph Mathews,Python,868054992faa45d6f42d822bf1588cb88d7c9ccb,https://github.com/openstack/keystone,HIGH,PARTIAL,,
Derek Higgins,Python,375838cfceb88cacc312ff6564e64eb18ee6a355,https://github.com/openstack/keystone,MEDIUM,PARTIAL,,
Dolph Mathews,Python,4ebfdfaf23c6da8e3c182bf3ec2cb2b7132ef685,https://github.com/openstack/keystone,MEDIUM,NONE,,
Ben Bangert,Python,91becae76101cf87ce8cbfabe3af2622fc328fe5,https://github.com/bbangert/beaker,MEDIUM,NONE,,
Robbie Mackay,PHP,e8c7ecd42818c331db8945d20f8b1865bc6d157e,https://github.com/ushahidi/Ushahidi_Web,MEDIUM,NONE,HIGH,5.9
Darold Gilles,C,80f74451f628264d1d9a1f1c0bbcebc932ba5e00,https://github.com/darold/squidclamav,MEDIUM,NONE,,
Tomasz Sterna,C,aabcffae560d5fd00cd1d2ffce5d760353cf0a4d,https://github.com/Jabberd2/jabberd2,MEDIUM,PARTIAL,,
rod,HTML,fe2d895ea8eb8b8ccad5a3319f472e45d6ba5136,https://github.com/rodnaph/sockso,MEDIUM,PARTIAL,,
Thomas Tanghus,PHP,54a371700554ed21a5cb7db03126b6c95ae4cbd3,https://github.com/owncloud/core,MEDIUM,PARTIAL,,
Georg Ehrke,PHP,00595351400523168e18a08e3ffa5c3b1e7c1f6e,https://github.com/owncloud/core,MEDIUM,PARTIAL,,
Bjoern Schiessle,PHP,e817504569dce49fd7a677fa510e500394af0c48,https://github.com/owncloud/core,MEDIUM,PARTIAL,,
Bjoern Schiessle,PHP,44260a552cd4ee50ee11eee45164c725f56f7027,https://github.com/owncloud/core,MEDIUM,PARTIAL,,
Robin Appelman,JavaScript,8f616ecf76aac4a8b554fbf5a90b1645d0f25438,https://github.com/owncloud/core,MEDIUM,PARTIAL,,
Georg Ehrke,PHP,f955f6a6857754826af8903475688ba54f72c1bb,https://github.com/owncloud/core,MEDIUM,PARTIAL,,
Georg Ehrke,PHP,642e7ce110cb8c320072532c29abe003385d50f5,https://github.com/owncloud/core,MEDIUM,PARTIAL,,
Lukas Reschke,PHP,8f09299e2468dfc4f9ec72b05acf47de3ef9d1d7,https://github.com/owncloud/core,MEDIUM,PARTIAL,,
Lukas Reschke,PHP,cc653a8a408adfb4d0cd532145668aacd85ad96c,https://github.com/owncloud/core,MEDIUM,PARTIAL,,
Lukas Reschke,PHP,d294373f476c795aaee7dc2444e7edfdea01a606,https://github.com/owncloud/core,MEDIUM,PARTIAL,,
Bjoern Schiessle,PHP,0074062b5329c3d43679909fddce2d70608a4475,https://github.com/owncloud/core,MEDIUM,PARTIAL,,
Lukas Reschke,JavaScript,d203fa2c50f4b2791e68e2b8ab9a0f8b94f9c9f8,https://github.com/owncloud/core,MEDIUM,PARTIAL,,
Lukas Reschke,PHP,93579d88dcea389205c01ddf6da41f37ad9b8745,https://github.com/owncloud/core,MEDIUM,PARTIAL,,
Lukas Reschke,PHP,9605e1926c6081e88326bf78a02c1d1b83126c4f,https://github.com/owncloud/core,MEDIUM,PARTIAL,,
Preston Holmes,Python,9305c0e12d43c4df999c3301a1f0c742264a657e,https://github.com/django/django,MEDIUM,PARTIAL,,
Jacob Kaplan-Moss,Python,ae3535169af804352517b7fea94a42a1c9c4b762,https://github.com/django/django,MEDIUM,PARTIAL,,
Jacob Kaplan-Moss,Python,cbe6d5568f4f5053ed7228ca3c3d0cce77cf9560,https://github.com/django/django,MEDIUM,PARTIAL,,
Mark Washenberger,Python,6ab0992e5472ae3f9bef0d2ced41030655d9d2bc,https://github.com/openstack/glance,MEDIUM,PARTIAL,,
Mark J. Washenberger,Python,b591304b8980d8aca8fa6cda9ea1621aca000c88,https://github.com/openstack/glance,MEDIUM,PARTIAL,,
Dan Prince,Python,e96273112b5b5da58d970796b7cfce04c5030a89,https://github.com/openstack/glance,MEDIUM,NONE,,
Michael M Slusarz,PHP,da6afc7e9f4e290f782eca9dbca794f772caccb3,https://github.com/horde/horde,HIGH,PARTIAL,,
Jan Schneider,PHP,4c3e18f1724ab39bfef10c189a5b52036a744d55,https://github.com/horde/horde,MEDIUM,PARTIAL,HIGH,5.9
Michael J Rubinsky,PHP,11d74fa5a22fe626c5e5a010b703cd46a136f253,https://github.com/horde/horde,MEDIUM,PARTIAL,LOW,2.7
Thomas Jarosch,PHP,eb3afd14c22c77ae0d29e2848f5ac726ef6e7c5b,https://github.com/horde/horde,MEDIUM,PARTIAL,HIGH,5.9
Chris Alfonso,Ruby,1ad0d1d792395306b59a34ad7b6e7e89a35d041e,https://github.com/openshift/origin-server,MEDIUM,PARTIAL,,
Jhon Honce,PHP,32564a0839b1517d762afab2013c26c0959bac00,https://github.com/openshift/origin-server,HIGH,PARTIAL,,
Amos Benari,Ruby,387b764b614170f23b3552aca498612e341652db,https://github.com/theforeman/foreman,HIGH,PARTIAL,,
Marek Hulan,Ruby,0f35fe14acf0d0d3b55e9337bc5e2b9640ff2372,https://github.com/theforeman/foreman,MEDIUM,PARTIAL,LOW,2.7
Shlomi Zadok,JavaScript,4f3555b217be8723e8045f9816d147b5f684ec57,https://github.com/theforeman/foreman,MEDIUM,PARTIAL,LOW,2.7
Ivan Nečas,Ruby,82f9b93c54f72c5814df6bab7fad057eab65b2f2,https://github.com/theforeman/foreman,MEDIUM,PARTIAL,HIGH,5.9
Maximilien Bersoult,PHP,434e291eebcd8f56771ac96b37831634fa52b6a8,https://github.com/centreon/centreon,MEDIUM,PARTIAL,,
Julien Mathis,unknown,668a928f34dc0f67723d3db138c042eb7f979f28,https://github.com/centreon/centreon,HIGH,PARTIAL,,
Julien Mathis,PHP,cc2109804dd69057cb209037113796ec5ffdce90,https://github.com/centreon/centreon,HIGH,COMPLETE,,
Stéphane Chapron,unknown,a78c60aad6fd5af9b51a6d5de5d65560ea37a98a,https://github.com/centreon/centreon,MEDIUM,PARTIAL,,
William Pitcock,C,ac0707aa61d9c20e9b09062294701567c9f41595,https://github.com/atheme/charybdis,MEDIUM,NONE,,
Eric Wong,Ruby,f95113402b7239f225282806673e1b6424522b18,https://github.com/rack/rack,MEDIUM,NONE,,
James Tucker,Ruby,9a81b961457805f6d1a5c275d053068440421e11,https://github.com/rack/rack,MEDIUM,PARTIAL,,
James Tucker,Ruby,0cd7e9aa397f8ebb3b8481d67dbac8b4863a7f07,https://github.com/rack/rack,MEDIUM,PARTIAL,,
James Tucker,Ruby,6f237e4c9fab649d3750482514f0fde76c56ab30,https://github.com/rack/rack,MEDIUM,NONE,,
Kingfo,Java,a0e02933f5f7ce5f364fbad36a005f0a349f0696,https://github.com/jonrohan/ZeroClipboard,MEDIUM,PARTIAL,,
Kohsuke Kawaguchi,Java,c3d8e05a1b3d58b6c4dcff97394cb3a79608b4b2,https://github.com/jenkinsci/jenkins,LOW,NONE,,
Kohsuke Kawaguchi,Java,3dc13b957b14cec649036e8dd517f0f9cb21fb04,https://github.com/jenkinsci/jenkins,LOW,NONE,,
Kohsuke Kawaguchi,Java,94a8789b699132dd706021a6be1b78bc47f19602,https://github.com/jenkinsci/jenkins,LOW,NONE,,
Jesse Glick,Java,0530a6645aac10fec005614211660e98db44b5eb,https://github.com/jenkinsci/jenkins,LOW,NONE,,
Jesse Glick,Java,5d57c855f3147bfc5e7fda9252317b428a700014,https://github.com/jenkinsci/jenkins,LOW,PARTIAL,,
Vojtech Juranek,Java,8ac74c350779921598f9d5edfed39dd35de8842a,https://github.com/jenkinsci/jenkins,MEDIUM,PARTIAL,,
Jesse Glick,Java,fbf96734470caba9364f04e0b77b0bae7293a1ec,https://github.com/jenkinsci/jenkins,MEDIUM,NONE,,
Vojtech Juranek,HTML,16931bd7bf7560e26ef98328b8e95e803d0e90f6,https://github.com/jenkinsci/jenkins,HIGH,PARTIAL,,
Jesse Glick,Java,5548b5220cfd496831b5721124189ff18fbb12a3,https://github.com/jenkinsci/jenkins,MEDIUM,PARTIAL,,
Vojtech Juranek,Java,ad38d8480f20ce3cbf8fec3e2003bc83efda4f7d,https://github.com/jenkinsci/jenkins,MEDIUM,PARTIAL,,
Jesse Glick,Java,b6b2a367a7976be80a799c6a49fa6c58d778b50e,https://github.com/jenkinsci/jenkins,MEDIUM,PARTIAL,,
Ben Murphy,C,fdf9d455098f54f7666c702ae464e6ea21e25411,https://github.com/antirez/redis,HIGH,COMPLETE,,
antirez,C,6d9f8e2462fc2c426d48c941edeb78e5df7d2977,https://github.com/antirez/redis,HIGH,PARTIAL,HIGH,5.9
michael-grunder,C,c04082cf138f1f51cedf05ee9ad36fb6763cafc6,https://github.com/antirez/redis,MEDIUM,NONE,NONE,3.6
antirez,C,52a00201fca331217c3b4b8b634f6a0f57d6b7d3,https://github.com/antirez/redis,HIGH,PARTIAL,HIGH,5.9
antirez,C,1eb08bcd4634ae42ec45e8284923ac048beaa4c3,https://github.com/antirez/redis,HIGH,PARTIAL,HIGH,5.9
antirez,C,5ccb6f7a791bf3490357b00a898885759d98bab0,https://github.com/antirez/redis,HIGH,PARTIAL,HIGH,5.9
antirez,C,e89086e09a38cc6713bcd4b9c29abf92cf393936,https://github.com/antirez/redis,HIGH,PARTIAL,HIGH,5.9
antirez,C,697af434fbeb2e3ba2ba9687cd283ed1a2734fa5,https://github.com/antirez/redis,LOW,PARTIAL,HIGH,3.6
Seunghoon Woo,C,ef764dde1cca2f25d00686673d1bc89448819571,https://github.com/antirez/redis,MEDIUM,NONE,NONE,4.0
Joerg Sonnenberger,C,fa7438a0ff4033e4741c807394a9af6207940d71,https://github.com/libarchive/libarchive,MEDIUM,NONE,NONE,3.6
Joerg Sonnenberger,C,5562545b5562f6d12a4ef991fae158bf4ccf92b6,https://github.com/libarchive/libarchive,MEDIUM,NONE,NONE,3.6
Martin Matuska,C,ba641f73f3d758d9032b3f0e5597a9c6e593a505,https://github.com/libarchive/libarchive,MEDIUM,NONE,NONE,3.6
Martin Matuska,C,b8592ecba2f9e451e1f5cb7ab6dcee8b8e7b3f60,https://github.com/libarchive/libarchive,MEDIUM,NONE,NONE,3.6
Martin Matuska,C,22b1db9d46654afc6f0c28f90af8cdc84a199f41,https://github.com/libarchive/libarchive,LOW,NONE,NONE,3.6
Martin Matuska,C,4f085eea879e2be745f4d9bf57e8513ae48157f4,https://github.com/libarchive/libarchive,MEDIUM,NONE,NONE,3.6
Martin Matuska,C,fba4f123cc456d2b2538f811bb831483bf336bad,https://github.com/libarchive/libarchive,,,HIGH,5.9
Tim Kientzle,C,d0331e8e5b05b475f20b1f3101fe1ad772d7e7e7,https://github.com/libarchive/libarchive,MEDIUM,PARTIAL,HIGH,5.9
mfont,C,a550daeecf6bc689ade371349892ea17b5b97c77,https://github.com/libarchive/libarchive,MEDIUM,PARTIAL,HIGH,5.9
Tim Kientzle,C,e79ef306afe332faf22e9b442a2c6b59cb175573,https://github.com/libarchive/libarchive,MEDIUM,PARTIAL,HIGH,5.9
Tim Kientzle,C,05caadc7eedbef471ac9610809ba683f0c698700,https://github.com/libarchive/libarchive,MEDIUM,PARTIAL,HIGH,5.9
Tim Kientzle,C,3ad08e01b4d253c66ae56414886089684155af22,https://github.com/libarchive/libarchive,MEDIUM,NONE,NONE,3.6
Tim Kientzle,C,e37b620fe8f14535d737e89a4dcabaed4517bf1a,https://github.com/libarchive/libarchive,MEDIUM,NONE,NONE,3.6
Tim Kientzle,C,dfd6b54ce33960e420fb206d8872fb759b577ad9,https://github.com/libarchive/libarchive,MEDIUM,PARTIAL,HIGH,3.6
Tim Kientzle,C,7f17c791dcfd8c0416e2cd2485b19410e47ef126,https://github.com/libarchive/libarchive,MEDIUM,NONE,NONE,3.6
Martin Matuska,C,98dcbbf0bf4854bf987557e55e55fff7abbf3ea9,https://github.com/libarchive/libarchive,MEDIUM,NONE,NONE,3.6
Tim Kientzle,C,22531545514043e04633e1c015c7540b9de9dbe4,https://github.com/libarchive/libarchive,MEDIUM,NONE,,
Fabio M. Di Nitto,C,b3f456a8ceefac6e9f2e9acc2ea0c159d412b595,https://github.com/corosync/corosync,MEDIUM,NONE,,
Ryan Coleman,Perl,7da792fbd40c0e6eae1ee093aa00e0b177bd2ebc,https://github.com/puppetlabs/puppetlabs-cinder,LOW,NONE,,
Vladimir,PHP,31d348947419058c43b8dfcd062e2988abd5058e,https://github.com/ganglia/ganglia-web,MEDIUM,PARTIAL,,
"Gao,Yan",C,5ec24a2642bd0854b884d1a9b51d12371373b410,https://github.com/ClusterLabs/pacemaker,MEDIUM,NONE,NONE,3.6
David Vossel,C,564f7cc2a51dcd2f28ab12a13394f31be5aa3c93,https://github.com/ClusterLabs/pacemaker,MEDIUM,NONE,,
Josh Schmidt,PHP,40f1b4a5749a621cd27c5ca39900dbcf8701969d,https://github.com/oyejorge/gpEasy-CMS,MEDIUM,PARTIAL,,
Guus Sliepen,C,17a33dfd95b1a29e90db76414eb9622df9632320,https://github.com/gsliepen/tinc,MEDIUM,PARTIAL,,
Alex Tutubalin,C++,f1394822a0152ceed77815eafa5cac4e8baab10a,https://github.com/LibRaw/LibRaw,MEDIUM,PARTIAL,HIGH,5.9
Alex Tutubalin,C++,5563e6ddc3f7cb93d98b491194ceebdee7288d36,https://github.com/LibRaw/LibRaw,MEDIUM,NONE,NONE,3.6
Alex Tutubalin,C++,2f912f5b33582961b1cdbd9fd828589f8b78f21d,https://github.com/LibRaw/LibRaw,HIGH,PARTIAL,,
Alex Tutubalin,C++,19ffddb0fe1a4ffdb459b797ffcf7f490d28b5a6,https://github.com/LibRaw/LibRaw,HIGH,PARTIAL,,
Alex Tutubalin,C++,e47384546b43d0fd536e933249047bc397a4d88b,https://github.com/LibRaw/LibRaw,HIGH,NONE,NONE,3.6
Alex Tutubalin,C++,20ad21c0d87ca80217aee47533d91e633ce1864d,https://github.com/LibRaw/LibRaw,MEDIUM,NONE,NONE,3.6
Alex Tutubalin,C++,4feaed4dea636cee4fee010f615881ccf76a096d,https://github.com/LibRaw/LibRaw,MEDIUM,PARTIAL,HIGH,5.9
Dwayne Litzenberger,Python,19dcf7b15d61b7dc1a125a367151de40df6ef175,https://github.com/dlitz/pycrypto,MEDIUM,NONE,,
Claudio Klingler,PHP,7ac119cebd3b6bfe16a30fd1d5290127310a4436,https://github.com/realtimeprojects/quixplorer,HIGH,NONE,,
John Nunemaker,Ruby,e3da1212a1f84a898ee3601336d1dbbf118fb5f6,https://github.com/jnunemaker/crack,HIGH,PARTIAL,,
Breno Silva,C,d4d80b38aa85eccb26e3c61b04d16e8ca5de76fe,https://github.com/SpiderLabs/ModSecurity,HIGH,PARTIAL,,
Breno Silva,C,0840b13612a0b7ef1ce7441cf811dcfc6b463fba,https://github.com/SpiderLabs/ModSecurity,MEDIUM,NONE,,
Breno Silva,C,f8d441cd25172fdfe5b613442fedfc0da3cc333d,https://github.com/SpiderLabs/ModSecurity,MEDIUM,PARTIAL,,
Jason Wang,C,5f5a1318653c08e435cfa52f60b6a712815b659d,https://github.com/qemu/qemu,MEDIUM,COMPLETE,HIGH,5.9
Vladimir Sementsov-Ogievskiy,C,2563c9c6b8670400c48e562034b321a7cf3d9a85,https://github.com/qemu/qemu,MEDIUM,PARTIAL,HIGH,5.9
Pranith Kumar,C,30663fd26c0307e414622c7a8607fbc04f92ec14,https://github.com/qemu/qemu,MEDIUM,COMPLETE,HIGH,5.9
Jason Wang,C,3de46e6fc489c52c9431a8a832ad8170a7569bd8,https://github.com/qemu/qemu,LOW,NONE,NONE,4.0
Jason Wang,C,bedd7e93d01961fcb16a97ae45d93acf357e11f6,https://github.com/qemu/qemu,HIGH,COMPLETE,HIGH,6.0
Richard Henderson,C,418ade7849ce7641c0f7333718caf5091a02fd4c,https://github.com/qemu/qemu,MEDIUM,PARTIAL,HIGH,6.0
Song Gao,C,3517fb726741c109cae7995f9ea46f0cab6187d6,https://github.com/qemu/qemu,MEDIUM,PARTIAL,HIGH,6.0
Peter Maydell,C,2e1198672759eda6e122ff38fcf6df06f27e0fe2,https://github.com/qemu/qemu,MEDIUM,PARTIAL,HIGH,5.9
Peter Lieven,C,f9a70e79391f6d7c2a912d785239ee8effc1922d,https://github.com/qemu/qemu,MEDIUM,NONE,NONE,3.6
Michael S. Tsirkin,C,7882080388be5088e72c425b02223c02e6cb4295,https://github.com/qemu/qemu,MEDIUM,NONE,NONE,3.6
Stefan Hajnoczi,C,ebf101955ce8f8d72fba103b5151115a4335de2c,https://github.com/qemu/qemu,MEDIUM,PARTIAL,HIGH,6.0
Shawn Webb,C,fc3794a54d2affe5770c1f876484a871c783e91e,https://github.com/vrtadmin/clamav-devel,MEDIUM,NONE,,
Steven Morgan,C,586a5180287262070637c8943f2f7efd652e4a2c,https://github.com/vrtadmin/clamav-devel,MEDIUM,NONE,NONE,3.6
Steven Morgan,C,dfc00cd3301a42b571454b51a6102eecf58407bc,https://github.com/vrtadmin/clamav-devel,MEDIUM,NONE,NONE,3.6
Mickey Sola,C,a83773682e856ad6529ba6db8d1792e6d515d7f1,https://github.com/vrtadmin/clamav-devel,MEDIUM,PARTIAL,HIGH,5.9
Hiram Chirino,Java,92c266170ce98edc200c656bd034a237098b8aa5,https://github.com/fusesource/hawtjni,MEDIUM,PARTIAL,,
Steffan Karger,C,11d21349a4e7e38a025849479b36ace7c2eec2ee,https://github.com/OpenVPN/openvpn,LOW,NONE,,
Lev Stipakov,C,37bc691e7d26ea4eb61a8a434ebd7a9ae76225ab,https://github.com/OpenVPN/openvpn,MEDIUM,NONE,NONE,1.4
